start_id,start_station_name,start_lat,start_lng,count
77,Somerville City Hall,42.386844,-71.09812,30186
S32001,Somerville City Hall,42.386844,-71.09812,6070
406,Somerville City Hall Annex,42.39189811591863,-71.09745375830244,5952
S32036,Somerville City Hall Annex,42.391898,-71.097454,1730
S32036,Somerville City Hall Annex,42.391898,-71.097453,95
S32036,Somerville City Hall Annex,42.39189811591863,-71.09745375830244,604
550,Somerville High School & Central Library,42.3864,-71.09601,3916
S32048,Somerville High School & Central Library,42.3864,-71.09601,3278
156,Somerville Hospital,42.390446216041305,-71.10856622457504,2969
156,Somerville Hospital,42.390449490184295,-71.10855950047153,5445
156,Somerville Hospital,42.39088801721338,-71.10962569713591,2895
156,Somerville Hospital,42.39676495119988,-71.10237744305323,449
156,Somerville Hospital,42.396785885510184,-71.1023729667977,505
S32020,Somerville Hospital,42.390446,-71.108566,3596
S32020,Somerville Hospital,42.390446216041305,-71.10856622457504,29
S32052,Somerville Hospital,42.390413,-71.108571,756
112,Somerville Hospital at Highland Ave / Crocker St,42.39082,-71.10942,3729
119,South Boston Library - 646 E Broadway,42.335741,-71.03877,50897
C32017,South Boston Library - 646 E Broadway,42.335741,-71.03877,11172
119,South Boston Library - 646 East Broadway,42.335741,-71.03877,8323
25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,56018
A32009,South End Library - Tremont St at W Newton St,42.341332,-71.076847,11374
22,South Station - 700 Atlantic Ave,42.352175,-71.055547,167911
A32010,South Station - 700 Atlantic Ave,42.352175,-71.055547,33735
22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,61074
85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,51046
D32023,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,8999
434,Spring St at Powell St,42.277484442008216,-71.16341467955863,1010
C32087,Spring St at Powell St,42.277484,-71.163415,303
C32087,Spring St at Powell St,42.277484,-71.163414,15
C32087,Spring St at Powell St,42.277484442008216,-71.16341467955863,165
233,St Mary's,42.346197076555455,-71.10728681087494,43583
K32007,St Mary's,42.346197,-71.107287,9128
K32007,St Mary's,42.346197,-71.107286,689
K32007,St Mary's,42.346197076555455,-71.10728681087494,3563
558,St. Alphonsus St at Tremont St,42.33329254719182,-71.10124647617339,15073
B32063,St. Alphonsus St at Tremont St,42.333292,-71.101246,706
B32063,St. Alphonsus St at Tremont St,42.33329254719182,-71.10124647617339,3994
B32063,St. Alphonsus St at Tremont St,42.333293,-71.101246,8845
150,State Street at Channel Center,42.344137,-71.052608,50357
C32024,State Street at Channel Center,42.344137,-71.052608,8661
282,Stony Brook T Stop,42.316966,-71.104374,26017
D32041,Stony Brook T Stop,42.316966,-71.104374,8857
415,Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,35635
D32049,Stuart St at Berkeley St,42.349544,-71.072421,9027
D32049,Stuart St at Berkeley St,42.349544,-71.07242,585
D32049,Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,3933
49,Stuart St at Charles St,42.351146,-71.066289,53139
D32011,Stuart St at Charles St,42.351146,-71.066289,10357
49,Stuart St. at Charles St.,42.351146,-71.066289,15216
441,Sullivan Square,42.384452256358436,-71.07514854529654,10210
D32053,Sullivan Square,42.384452,-71.075149,2992
D32053,Sullivan Square,42.384452,-71.075148,215
D32053,Sullivan Square,42.384452256358436,-71.07514854529654,1207
132,Summer St at Cutter St,42.394002,-71.120406,1565
S32052,Summer St at Quincy St,42.383709,-71.09983,439
540,Sumner St at Shirley Ave,42.408337058129746,-70.99804848432541,1109
R32001,Sumner St at Shirley Ave,42.408337,-70.998048,609
R32001,Sumner St at Shirley Ave,42.408337058129746,-70.99804848432541,81
151,Surface Rd at India St,42.358155,-71.052163,59644
A32013,Surface Rd at India St,42.358155,-71.052163,13911
426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,33579
A32042,Surface Rd at Summer St,42.352945,-71.056564,790
A32042,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,4247
A32042,Surface Rd at Summer St,42.352946,-71.056564,9618
393,Swan St. Park,42.412504507772105,-71.05842225271772,1252
V32007,Swan St. Park,42.412504,-71.058422,26
V32007,Swan St. Park,42.412504507772105,-71.05842225271772,116
V32007,Swan St. Park,42.412505,-71.058422,444
405,Sydney St at Carson St,42.32039374304257,-71.05355408051764,6414
C32064,Sydney St at Carson St,42.320393,-71.053554,154
C32064,Sydney St at Carson St,42.32039374304257,-71.05355408051764,803
C32064,Sydney St at Carson St,42.320394,-71.053554,1779
109,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515,24769
38,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914,20917
109,TD Garden - West End Park,42.36588481543564,-71.06454849243164,6640
109,TD Garden - West End Park,42.36590788445084,-71.06446668505669,10898
109,TD Garden - West End Park,42.365942,-71.0645485,52
254,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111,28
348,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111,1977
C32043,Talbot Ave At Blue Hill Ave,42.294583,-71.087111,312
C32043,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111,80
254,Talbot Ave At Blue Hill Ave (former),42.2945833,-71.087111,12
C32110,Talbot Ave T Station,42.292251,-71.077972,38
C32110,Talbot Ave T Station,42.29225148276875,-71.07797205453608,45
191,Tappan St at Brookline Hills MBTA,42.331370168043215,-71.1268836054569,1314
191,Tappan St at Brookline Hills MBTA,42.332096063019364,-71.128458827734,3412
191,Tappan St at Brookline Hills MBTA,42.33295289698479,-71.12824756309236,3242
K32008,Tappan St at Brookline Hills MBTA,42.33137,-71.126884,1855
K32008,Tappan St at Brookline Hills MBTA,42.33137,-71.126883,124
K32008,Tappan St at Brookline Hills MBTA,42.331370168043215,-71.1268836054569,769
114,Teele Square,42.40087950159558,-71.12590793383788,1752
114,Teele Square,42.40203828065014,-71.1265329148955,2262
114,Teele Square,42.40231703379005,-71.12671129423688,6318
S32011,Teele Square,42.400879,-71.125907,176
S32011,Teele Square,42.40087950159558,-71.12590793383788,1683
S32011,Teele Square,42.40088,-71.125908,4051
114,Teele Square at 239 Holland St,42.402763,-71.126908,9064
164,Test 000e3,0.0,0.0,23
425,The Dimock Center,42.3193094317828,-71.09639923859504,2961
E32011,The Dimock Center,42.319309,-71.096399,738
E32011,The Dimock Center,42.3193094317828,-71.09639923859504,290
215,The Eddy - New St at Sumner St,42.370744,-71.044201,7229
A32033,The Eddy - New St at Sumner St,42.370744,-71.044201,1808
215,The Eddy at New Street,42.37078454600501,-71.04426160454749,32
58,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278,27210
163,The Lawn on D,42.344792,-71.044024,39681
C32028,The Lawn on D,42.344792,-71.044024,8191
447,The Overlook at St. Gabriel's,42.34679008347347,-71.14549813806661,5635
D32054,The Overlook at St. Gabriel's,42.34679,-71.145498,3226
D32054,The Overlook at St. Gabriel's,42.34679008347347,-71.14549813806661,1089
253,Thetford Ave at Norfolk St,42.286251,-71.079463,18
347,Thetford Ave at Norfolk St,42.286212948246096,-71.07942931372236,929
C32049,Thetford Ave at Norfolk St,42.286212948246096,-71.07942931372236,21
C32049,Thetford Ave at Norfolk St,42.286213,-71.079429,124
253,Thetford Ave at Norfolk St (former),42.286251,-71.079463,27
185,Third at Binney,42.36544486137399,-71.08277142047882,73224
M32048,Third at Binney,42.365444,-71.082771,659
M32048,Third at Binney,42.36544486137399,-71.08277142047882,4474
M32048,Third at Binney,42.365445,-71.082771,11074
480,Thorndike Field at Minuteman Bikeway,42.40016804853787,-71.14456963094199,5639
L32005,Thorndike Field at Minuteman Bikeway,42.400168,-71.14457,2089
L32005,Thorndike Field at Minuteman Bikeway,42.400168,-71.144569,106
L32005,Thorndike Field at Minuteman Bikeway,42.40016804853787,-71.14456963094199,908
25,Tremont St / W Newton St,42.341332,-71.076847,16295
54,Tremont St / West St,42.354979,-71.063348,23807
A32046,Tremont St at Court St,42.359322,-71.059624,17
A32046,Tremont St at Court St,42.3653,-71.060921,10
A32058,Tremont St at Court St,42.359322,-71.059624,1103
4,Tremont St at E Berkeley St,42.345392,-71.069616,69198
C32000,Tremont St at E Berkeley St,42.345392,-71.069616,15272
374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,59874
B32056,Tremont St at Hamilton Pl,42.356683,-71.061666,13974
B32056,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,4849
374,Tremont St at Hamilton Place,42.35668334969929,-71.06166645884514,959
364,Tremont St at Northampton St,42.338431795290944,-71.08169049924982,11237
364,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,31116
C32056,Tremont St at Northampton St,42.338431,-71.08169,537
C32056,Tremont St at Northampton St,42.338431795290944,-71.08169049924982,2761
C32056,Tremont St at Northampton St,42.338432,-71.08169,6765
300,Tremont St at Northampton St (former),42.33884970690809,-71.08140613892829,306
379,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,32480
C32060,Tremont St at W. Dedham St,42.342549,-71.074214,6902
C32060,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,3147
54,Tremont St at West St,42.354979,-71.063348,80370
D32014,Tremont St at West St,42.354979,-71.063348,17103
4,Tremont St. at Berkeley St.,42.345392,-71.069616,18176
A32058,Tremont St. at Court St.,42.359322,-71.059624,185
222,Troy Boston,42.343749,-71.062256,27163
C32035,Troy Boston,42.343749,-71.062256,5220
496,Trum Field @ Cedar St (Temp Winter Station),42.398444,-71.107833,614
S32042,Trum Field @ Cedar St (Temp Winter Station),42.398444,-71.107833,166
578,Tufts Sq - Main St at Medford St,42.401697,-71.106128,717
F32003,Tufts Sq - Main St at Medford St,42.401697,-71.106128,1772
92,UMass Boston Integrated Sciences Complex,42.3139036,-71.0405121,998
92,UMass Boston Integrated Sciences Complex,42.314507,-71.041269,683
8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,53557
A32001,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,13423
8,Union Square - Brighton Ave. at Cambridge St.,42.353334,-71.137313,7694
78,Union Square - Somerville,42.379584,-71.095236,1692
78,Union Square - Somerville,42.379592128983425,-71.09531528175012,2826
78,Union Square - Somerville,42.379595255143805,-71.09530799109052,2573
78,Union Square - Somerville,42.379637,-71.095319,17783
78,Union Square - Somerville,42.37964789967527,-71.09540475672475,14783
78,Union Square - Somerville,42.37965809715277,-71.09394280244487,4103
78,Union Square - Somerville,42.37967148149253,-71.0954931006745,1904
78,Union Square - Somerville,42.37967448103421,-71.09391324240278,10690
78,Union Square - Somerville,42.37971603393044,-71.09391331672668,8095
78,Union Square - Somerville,42.37972290425592,-71.09387857210095,1724
78,Union Square - Somerville,42.37980717512428,-71.09387040138245,7468
S32002,Union Square - Somerville,42.379647,-71.095404,787
S32002,Union Square - Somerville,42.37964789967527,-71.09540475672475,4789
S32002,Union Square - Somerville,42.379648,-71.095405,12769
495,Union Square East,42.380078,-71.090098,10462
S32041,Union Square East,42.380078,-71.090098,8624
495,Union Square East (Temp Winter Station),42.380078,-71.090098,185
S32054,Union Square Station,42.377309,-71.094428,1253
470,Union St at Herrick Rd â€“ Newton Centre Green Line,42.32956868185623,-71.19367271661758,562
177,University Park,42.36264779118595,-71.10006093978882,123099
M32040,University Park,42.362647,-71.10006,1157
M32040,University Park,42.36264779118595,-71.10006093978882,5382
M32040,University Park,42.362648,-71.100061,14883
92,University of Massachusetts Boston - Campus Center,42.31218918475612,-71.03648586203235,7124
C32014,University of Massachusetts Boston - Campus Center,42.312189,-71.036486,1465
C32014,University of Massachusetts Boston - Campus Center,42.312189,-71.036485,55
C32014,University of Massachusetts Boston - Campus Center,42.31218918475612,-71.03648586203235,537
92,University of Massachusetts Boston - Integrated Sciences Complex,42.313917,-71.04025,338
92,University of Massachusetts Boston - Integrated Sciences Complex,42.314507,-71.041269,1775
130,Upham's Corner,42.31727474327453,-71.06537003967787,1453
130,Upham's Corner,42.317283,-71.065363,453
130,Upham's Corner,42.31750891943043,-71.06416625906604,227
130,Upham's Corner - Columbia Rd,42.31756858003556,-71.06403708501603,478
130,Upham's Corner - Ramsey St at Dudley St,42.317225,-71.065421,990
199,Upham's Corner T Stop,42.318843823601064,-71.06975734233856,140
199,Upham's Corner T Stop - Magnolia St at Dudley St,42.318697341722434,-71.0697814822197,1217
130,Upham's Corner TEMPORARY WINTER LOCATION,42.31750891943043,-71.06416625906604,334
130,Uphams Corner,42.31727474327453,-71.06537003967787,3923
C32019,Uphams Corner,42.31727474327453,-71.06537003967787,92
C32019,Uphams Corner,42.317275,-71.06537,1229
199,Uphams Corner T Stop - Magnolia St at Dudley St,42.318697341722434,-71.0697814822197,2543
B32025,Uphams Corner T Stop - Magnolia St at Dudley St,42.318697,-71.069781,747
B32025,Uphams Corner T Stop - Magnolia St at Dudley St,42.318697341722434,-71.0697814822197,73
549,Valenti Way at Haverhill St,42.36473898691789,-71.05934903025626,24800
A32053,Valenti Way at Haverhill St,42.364738,-71.059349,1112
A32053,Valenti Way at Haverhill St,42.36473898691789,-71.05934903025626,7619
A32053,Valenti Way at Haverhill St,42.364739,-71.059349,12394
367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,4417
367,Vassal Lane at Tobin/VLUS,42.38536765218425,-71.13775670528412,2482
M32057,Vassal Lane at Tobin/VLUS,42.385367,-71.137756,62
M32057,Vassal Lane at Tobin/VLUS,42.38536765218425,-71.13775670528412,446
M32057,Vassal Lane at Tobin/VLUS,42.385368,-71.137757,1457
311,Vassal Lane at Tobin/VLUS (former),42.383928224564585,-71.13962350417751,40
221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,49508
M32050,Verizon Innovation Hub 10 Ware Street,42.372508,-71.113053,694
M32050,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,3602
M32050,Verizon Innovation Hub 10 Ware Street,42.372509,-71.113054,9005
T32017,Vinnin Square,42.486287,-70.901667,3
T32017,Vinnin Square,42.48628784971989,-70.90166732668875,46
T32017,Vinnin Square,42.486288,-70.901667,96
161,W Broadway at D St,42.3391085,-71.0514432,68727
C32029,W Broadway at D St,42.339108,-71.051443,590
C32029,W Broadway at D St,42.3391085,-71.0514432,4131
C32029,W Broadway at D St,42.339109,-71.051443,11178
121,W Broadway at Dorchester St,42.335693,-71.045859,15266
121,W Broadway at Dorchester St,42.335958979433094,-71.04622899561036,36761
C32016,W Broadway at Dorchester St,42.335958,-71.046228,438
C32016,W Broadway at Dorchester St,42.335958979433094,-71.04622899561036,2532
C32016,W Broadway at Dorchester St,42.335959,-71.046229,7403
201,Walnut Ave at Crawford St,42.316873,-71.091955,179
539,Walnut Ave at School St,42.31242399029812,-71.09616905450821,1745
C32102,Walnut Ave at School St,42.312423,-71.096169,115
C32102,Walnut Ave at School St,42.31242399029812,-71.09616905450821,764
C32102,Walnut Ave at School St,42.312424,-71.096169,1883
204,Walnut Ave at Warren St,42.324069,-71.083162,77
204,Walnut Ave at Warren St,42.324081,-71.083235,4354
B32030,Walnut Ave at Warren St,42.324081,-71.083235,982
98,Warren St at Chelsea St,42.371848,-71.060292,83987
D32021,Warren St at Chelsea St,42.371848,-71.060292,17786
396,Wasgatt Playground,42.4093300667225,-71.06381878293178,570
396,Wasgott Playground,42.4093300667225,-71.06381878293178,845
V32010,Wasgott Playground,42.40933,-71.063819,313
402,Washington Sq,42.33985827126298,-71.13421171095978,4785
451,Washington Sq,42.33940659197945,-71.13489642273635,1571
K32011,Washington Sq,42.339858,-71.134212,3905
K32011,Washington Sq,42.339858,-71.134211,314
K32011,Washington Sq,42.33985827126298,-71.13421171095978,1488
82,Washington Square at Washington St. / Beacon St.,42.33826680058037,-71.13894682028331,267
82,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493,8778
82,Washington Square at Washington St. / Beacon St. TEMPORARY WINTER LOCATION,42.338254270769454,-71.13905482012342,502
497,Washington St @ New Washington St (Temp Winter Station),42.38103731531107,-71.08709779349738,887
497,Washington St @ New Washington St (Temp Winter Station),42.381056,-71.087083,475
S32043,Washington St @ New Washington St (Temp Winter Station),42.381037,-71.087098,35
S32043,Washington St @ New Washington St (Temp Winter Station),42.381037,-71.087097,89
S32043,Washington St @ New Washington St (Temp Winter Station),42.38103731531107,-71.08709779349738,1060
259,Washington St at Bowdoin St,42.299164979365884,-71.07345871645519,688
C32042,Washington St at Bowdoin St,42.299164979365884,-71.07345871645519,44
C32042,Washington St at Bowdoin St,42.299165,-71.073459,411
259,Washington St at Bradlee St,42.297722,-71.073,35
259,Washington St at Bradlee St,42.29791807622161,-71.07271846392904,37
259,Washington St at Bradlee St,42.299164979365884,-71.07345871645519,581
174,Washington St at Brock St,42.3489528466951,-71.16031676530838,11773
174,Washington St at Brock St,42.3490049,-71.1604106,8
174,Washington St at Brock St,42.34900494405213,-71.1604106426239,1142
D32029,Washington St at Brock St,42.348952,-71.160316,134
D32029,Washington St at Brock St,42.3489528466951,-71.16031676530838,739
D32029,Washington St at Brock St,42.348953,-71.160317,2298
467,Washington St at Crafts St,42.35389024396587,-71.19943707257335,996
N32001,Washington St at Crafts St,42.35389,-71.199437,570
N32001,Washington St at Crafts St,42.35389024396587,-71.19943707257335,91
427,Washington St at Denton Terr,42.280728147169015,-71.13423757273267,1194
C32081,Washington St at Denton Terr,42.280728,-71.134238,360
C32081,Washington St at Denton Terr,42.280728,-71.134237,6
C32081,Washington St at Denton Terr,42.280728147169015,-71.13423757273267,65
264,Washington St at Egremont Rd,42.3429444,-71.1413333,363
354,Washington St at Egremont Rd,42.34286835071959,-71.14127840855872,15640
A32037,Washington St at Egremont Rd,42.342868,-71.141278,4690
A32037,Washington St at Egremont Rd,42.34286835071959,-71.14127840855872,730
264,Washington St at Egremont Rd (former),42.3429444,-71.1413333,253
431,Washington St at Fuller St,42.281986277339136,-71.07147924620222,554
C32084,Washington St at Fuller St,42.281986,-71.071479,169
C32084,Washington St at Fuller St,42.281986277339136,-71.07147924620222,30
402,Washington St at Griggs Rd,42.338334237199014,-71.13050930220197,7394
402,Washington St at Griggs Rd,42.33985827126298,-71.13421171095978,1379
51,Washington St at Lenox St,42.3348756,-71.0790969,34
51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,31367
C32005,Washington St at Lenox St,42.335098,-71.079037,668
C32005,Washington St at Lenox St,42.3350989929096,-71.07903778553009,3081
C32005,Washington St at Lenox St,42.335099,-71.079038,5889
200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,18846
200,Washington St at Melnea Cass Blvd,42.33282815812448,-71.08126938343048,623
B32026,Washington St at Melnea Cass Blvd,42.332817,-71.081198,5863
231,Washington St at Myrtle St,42.38172115782515,-71.08376650152422,675
329,Washington St at Myrtle St,42.38097703153345,-71.08725410060288,488
329,Washington St at Myrtle St,42.380997997562794,-71.08721308428358,657
329,Washington St at Myrtle St,42.381699831636816,-71.08377588917392,1824
329,Washington St at Myrtle St,42.381706759208264,-71.0837718658604,5573
329,Washington St at Myrtle St,42.3817508,-71.0839523,4742
S32021,Washington St at Myrtle St,42.38175,-71.083952,184
S32021,Washington St at Myrtle St,42.3817508,-71.0839523,1110
S32021,Washington St at Myrtle St,42.381751,-71.083952,4161
231,Washington St at Myrtle St (former),42.38172115782515,-71.08376650152422,242
412,Washington St at Peters Park,42.34303291130257,-71.06688730436872,21284
C32067,Washington St at Peters Park,42.342958,-71.067052,1384
C32067,Washington St at Peters Park,42.343033,-71.066887,2325
C32067,Washington St at Peters Park,42.343852,-71.067646,4466
C32067,Washington St at Peters Park,42.343852,-71.067645,62
39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,103599
39,Washington St at Rutland St,42.338623,-71.074182,43
C32006,Washington St at Rutland St,42.338514,-71.07404,1166
C32006,Washington St at Rutland St,42.338514601785995,-71.07404083013535,7194
C32006,Washington St at Rutland St,42.338515,-71.074041,14075
256,Washington St at Talbot Ave,42.290333,-71.071806,54
349,Washington St at Talbot Ave,42.290333,-71.071806,2085
C32038,Washington St at Talbot Ave,42.290333,-71.071806,687
256,Washington St at Talbot Ave (former),42.290333,-71.071806,43
528,Washington St at Walnut St,42.351458116963016,-71.20764970779419,794
N32014,Washington St at Walnut St,42.351458,-71.20765,441
N32014,Washington St at Walnut St,42.351458,-71.207649,21
N32014,Washington St at Walnut St,42.351458116963016,-71.20764970779419,129
430,Washington St at Walsh Playground,42.277194696397906,-71.06955613950048,785
C32083,Washington St at Walsh Playground,42.277194,-71.069556,2
C32083,Washington St at Walsh Playground,42.277194696397906,-71.06955613950048,44
C32083,Washington St at Walsh Playground,42.277195,-71.069556,333
26,Washington St at Waltham St,42.341522,-71.068922,24125
26,Washington St at Waltham St,42.34155984972459,-71.06886953115463,4588
26,Washington St at Waltham St,42.341574718737476,-71.06890439987183,32444
D32002,Washington St at Waltham St,42.341574,-71.068904,646
D32002,Washington St at Waltham St,42.341574718737476,-71.06890439987183,3403
D32002,Washington St at Waltham St,42.341575,-71.068904,7678
51,Washington St. at Lenox St.,42.3348756,-71.0790969,5578
39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246323,5834
39,Washington St. at Rutland St.,42.338623,-71.074182,12367
26,Washington St. at Waltham St.,42.341522,-71.068922,17077
218,Watermark Seaport,42.351543104723206,-71.04573011398315,1070
218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,66865
C32034,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.045693,10340
C32034,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.045692,603
C32034,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,4156
W32005,Watertown City Hall,42.367593,-71.187514,68
W32005,Watertown City Hall,42.36759307632294,-71.18751436471939,170
458,Watertown Sq,42.365260317694485,-71.18573324459247,5132
W32002,Watertown Sq,42.36526,-71.185733,1593
W32002,Watertown Sq,42.365260317694485,-71.18573324459247,595
474,Watertown St at Albemarle Rd,42.354104081396585,-71.21382214128971,282
N32006,Watertown St at Albemarle Rd,42.354104,-71.213822,417
N32006,Watertown St at Albemarle Rd,42.354104081396585,-71.21382214128971,68
494,Watertown Town Hall,42.36759307632294,-71.18751436471939,1
494,Watertown Town Hall,42.367621,-71.187936,1499
W32005,Watertown Town Hall,42.367593,-71.187514,896
565,Wellington MBTA,42.4023682,-71.07573182424781,1367
V32014,Wellington MBTA,42.402368,-71.075732,1369
V32014,Wellington MBTA,42.402368,-71.075731,59
V32014,Wellington MBTA,42.4023682,-71.07573182424781,503
160,Wentworth Institute of Technology,42.337596,-71.096391,5276
160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,39060
160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.337596,-71.096391,40
B32021,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.337586,-71.096271,5171
B32021,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.337586,-71.09627,266
B32021,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,1794
161,West Broadway at D Street,42.3391085,-71.0514432,5571
121,West Broadway at Dorchester St,42.335693,-71.045859,9553
109,West End Park,42.36590788445084,-71.06446668505669,16276
D32022,West End Park,42.365907,-71.064466,375
D32022,West End Park,42.36590788445084,-71.06446668505669,2196
D32022,West End Park,42.365908,-71.064467,4384
F32007,West Medford Square (Bower St at Harvard Ave),42.420647,-71.133483,266
473,West Newton,42.349600498642076,-71.2262749671936,855
N32005,West Newton,42.3496,-71.226275,43
N32005,West Newton,42.3496,-71.226274,21
N32005,West Newton,42.349600498642076,-71.2262749671936,94
474,West Newton Armory,42.34947178098653,-71.22000678911718,114
428,Western Ave at Richardson St,42.361787410661876,-71.14393111327445,12048
A32043,Western Ave at Richardson St,42.361787,-71.143931,4305
A32043,Western Ave at Richardson St,42.361787410661876,-71.14393111327445,380
443,Whittier St Health Center,42.332862884862635,-71.09218861916816,4701
B32059,Whittier St Health Center,42.332862,-71.092188,92
B32059,Whittier St Health Center,42.332862884862635,-71.09218861916816,595
B32059,Whittier St Health Center,42.332863,-71.092189,1228
279,Williams St at Washington St,42.306539,-71.107669,12961
D32040,Williams St at Washington St,42.306539,-71.107669,4565
99,Wilson Square,42.385582,-71.113341,15788
99,Wilson Square,42.38567578752914,-71.11412136298895,18064
S32005,Wilson Square,42.385675,-71.114121,332
S32005,Wilson Square,42.38567578752914,-71.11412136298895,2071
S32005,Wilson Square,42.385676,-71.114121,4247
45,Yawkey Way at Boylston St.,42.3446808403874,-71.09785348176956,12824
45,Yawkey Way at Boylston St.,42.344706,-71.097515,19935
